Timestamps,
742145441,1
742150106,0
742153234,4
742154198,0
742154807,4
742157339,2
742162420,3
742164213,3
742168611,1
742174382,2
742181250,20
742193112,1
742197818,0
742199426,4
742200371,2
742206219,0
742206528,4
742220273,3
742224416,20
742224939,1
742225375,3
742235616,2
742245283,1
742255280,0
742256697,4
742257791,2
742260067,20
742273311,1
742275805,3
742281762,2
742291008,3
742299873,20
742301195,4
742306326,1
742306846,4
742309182,2
742312548,0
742315419,0
742320005,3
742324962,3
742327832,1
742333814,2
742340083,20
742352612,4
742354798,4
742355905,1
742357373,2
742358737,0
742367437,0
742369660,20
742379925,3
742380649,1
742381728,2
742382996,3
742393151,1
742399973,4
742406667,4
742408694,2
742409937,20
742413615,0
742414825,0
742420978,1
742426923,3
742433808,2
742445005,1
742449366,20
742450049,3
742452799,1
742457124,2
742460032,4
742467541,4
742473781,0
742475188,0
742480032,3
742482056,2
742485102,3
742492352,20
742504478,1
742508608,2
742513550,4
742514534,4
742520860,0
742527263,3
742528087,0
742528799,1
742529400,20
742533310,2
742535409,3
742552847,1
742556566,2
742559867,4
742567170,4
742570074,20
742574165,0
742575837,0
742578985,1
742580026,3
742583187,3
742593459,2
742604373,1
742609170,20
742615678,4
742616515,4
742616711,2
742617948,0
742626495,0
742628683,1
742633197,2
742638237,3
742650158,20
742651949,1
742656849,2
742658028,3
742659868,4
742668081,4
742679723,0
742683127,1
742685840,0
742687583,3
742689368,20
742694088,2
742704122,1
742710726,3
742716506,2
742720935,4
742723339,20
742727980,4
742728721,1
742731578,0
742733275,0
742739233,3
742742019,2
742743110,3
742753516,1
742759452,20
742769203,2
742774166,4
742775638,4
742778959,0
742780039,1
742785793,0
742788656,3
742793632,2
742796253,3
742800501,20
742804565,1
742817440,2
742819551,4
742827815,4
742828242,1
742839234,0
742840201,0
742840696,20
742841429,2
742847879,3
742867668,1
742868504,2
742869555,3
742875007,4
742878827,4
742882637,20
742888527,1
742889901,0
742892532,2
742892951,0
742899289,3
742902306,3
742905805,1
742916995,2
742919733,20
742929873,1
742930598,4
742934724,4
742937639,0
742941241,2
742945856,0
742947222,3
742960747,20
742967668,1
742968763,2
742969729,3
742979718,4
742988974,4
742989481,1
742990091,0
742992810,0
742994012,2
743000008,3
743000935,20
743002439,3
743012012,1
743016817,2
743033532,4
743035696,4
743038235,0
743040411,20
743041617,1
743042043,2
743047204,3
743049202,0
743055619,3
743065323,1
743069097,2
743079485,20
743080348,4
743089141,1
743090035,4
743092466,0
743093362,0
743094048,2
743099959,3
743103132,3
743112851,1
743117268,2
743120388,20
743140091,1
743140482,2
743140964,4
743147526,4
743149503,20
743153339,0
743154724,0
743161100,3
743162885,3
743166980,1
743168400,2
743188257,1
743191306,20
743194671,4
743195692,4
743198910,0
743202080,2
743206676,0
743207916,3
743212912,1
743214958,3
743228849,2
743229786,20
743238858,1
743241626,4
743247661,4
743252851,0
743253939,0
743254492,2
743260840,3
743262637,3
743264522,1
743270387,20
743276195,2
743288818,1
743295043,2
743296275,4
743297671,4
743309404,20
743313735,0
743318147,2
743318772,3
743326564,1
743329650,0
743342441,4
743343854,3
743347421,4
743350576,20
743351868,1
743357035,2
743359551,0
743364588,1
743368399,3
743372281,1
743376848,2
743381434,0
743390492,20
743391159,3
743400503,4
743401608,2
743407630,4
743412455,0
743413671,0
743421687,3
743422680,3
743424517,1
743428920,2
743430587,20
743448919,1
743453853,2
743454518,4
743455379,4
743469628,3
743470835,20
743471802,0
743473098,1
743477231,3
743477533,2
743489009,0
743500240,1
743501034,4
743507770,4
743512760,0
743514496,2
743515359,20
743516455,0
743519633,3
743523145,3
743525299,1
743532375,1
743539446,20
743540131,2
743552797,2
743554416,4
743555215,4
743572708,1
743574450,0
743577199,2
743580796,20
743581810,3
743584080,3
743590432,0
743600130,1
743601819,2
743610511,4
743614064,4
743618288,0
743619895,20
743625100,0
743625460,1
743628612,3
743629555,2
743635582,3
743650239,1
743654009,2
743660871,4
743662849,20
743666513,4
743671587,0
743672646,1
743673827,0
743677702,2
743681691,3
743683503,3
743699494,20
743700340,1
743713895,2
743714445,4
743715296,4
743724753,1
743729622,3
743732138,0
743734909,3
743738771,2
743740714,20
743748139,1
743749091,0
743754258,2
743761360,4
743766669,4
743781615,0
743784763,2
743785197,20
743789053,1
743790133,3
743804264,0
743807753,1
743810416,3
743815008,2
743821053,4
743823622,20
743824819,1
743826669,4
743832598,0
743833480,0
743837766,2
743840459,3
743842220,3
743849918,1
743860613,20
743861895,2
743873253,4
743874605,4
743878139,0
743885264,1
743886223,0
743888453,3
743892936,2
743901047,20
743909285,1
743910156,3
743913408,2
743920242,4
743926915,4
743930125,20
743933270,0
743933833,1
743934571,0
743936879,2
743939433,3
743942985,3
743959391,1
743960531,2
743970712,4
743973845,4
743982856,20
743984555,1
743990424,3
743991840,2
743993656,0
743995171,0
743996950,3
744008785,1
744009969,20
744014430,2
744034736,4
744035561,4
744035897,1
744040971,2
744043676,3
744044407,3
744044989,0
744045799,0
744050410,20
744059092,1
744061394,2
744081536,4
744085306,1
744088567,4
744090365,20
744094089,0
744096307,0
744099151,3
744102635,3
744108840,1
744113852,2
744130693,20
744132787,1
744134480,4
744135428,4
744137883,2
744147104,3
744152664,0
744154152,0
744159213,1
744161223,2
744171390,3
744171896,20
744179783,4
744185462,1
744189772,2
744200227,3
744202007,0
744203141,3
744205675,0
744208793,1
744210599,20
744213536,2
744232361,1
744235357,4
744236347,4
744239103,2
744249692,20
744252421,0
744255183,0
744260080,1
744260767,3
744263490,3
744274166,2
744285650,1
744290760,20
744296826,4
744298323,4
744298675,2
744306832,3
744310000,1
744311190,0
744314383,2
744315698,0
744320203,20
744329624,3
744338904,2
744342827,4
744344960,1
744348130,4
744352129,0
744353166,0
744359684,3
744362060,20
744363245,3
744367062,1
744374817,2
744392261,1
744395689,4
744396411,4
744397527,2
744400049,20
744408587,3
744413212,0
744414129,0
744415074,3
744419632,1
744421309,2
744441073,4
744443289,20
744445439,1
744446511,4
744451739,2
744461178,0
744462679,3
744463735,3
744465949,0
744468765,1
744473908,2
744480395,20
744492162,1
744498526,2
744501416,4
744506422,4
744510675,0
744515774,0
744519232,1
744520121,3
744521553,20
744523258,2
744542637,3
744543667,1
744550242,2
744553894,4
744554600,4
744560209,20
744568127,3
744568914,1
744572922,0
744574243,0
744575544,2
744591404,3
744592137,1
744598206,2
744601227,20
744603150,4
744606532,4
744611803,0
744612953,0
744619600,3
744621094,1
744621559,2
744622216,3
744641637,20
744645412,1
744649251,2
744653351,4
744654142,4
744668899,3
744670362,1
744672220,0
744673832,0
744676255,2
744677633,3
744682086,20
744692408,1
744698381,2
744700639,4
744706282,4
744710256,20
744719991,3
744721583,1
744722627,3
744731604,0
744733779,2
744744585,1
744748602,0
744752093,20
744754361,4
744756623,4
744757899,2
744768218,1
744772555,0
744774168,0
744775242,2
744779178,3
744792185,20
744799102,2
744799383,3
744807192,1
744814445,4
744815361,4
744828505,3
744829436,1
744832910,20
744833810,0
744834337,0
744835136,2
744844953,1
744851134,3
744852262,1
744858243,2
744859869,4
744868170,4
744869785,20
744879253,3
744880631,0
744882322,2
744883286,3
744899903,0
744905204,1
744908862,2
744910824,20
744914444,4
744915300,4
744926967,3
744928183,1
744933959,2
744934366,0
744935022,0
744936024,3
744950141,20
744951943,1
744957137,2
744961335,4
744966893,4
744979929,0
744981702,2
744982541,1
744983301,3
744984208,3
744984698,0
744990804,20
745004877,1
745009459,2
745013810,4
745014529,4
745027968,1
745029777,20
745033752,2
745041345,0
745042863,3
745043881,3
745052852,1
745057573,2
745060886,0
745071042,20
745073296,4
745074842,4
745079979,1
745081627,2
745088198,3
745092365,0
745093726,0
745095541,3
745099897,20
745104558,1
745108969,2
745122394,4
745127798,4
745128858,1
745133057,2
745138010,0
745140141,3
745141435,20
745142282,3
745144998,0
745151939,1
745158136,2
745172446,4
745173812,4
745179942,1
745180414,20
745194169,2
745199378,0
745200808,3
745202577,3
745205260,1
745217256,2
745219808,4
745220788,0
745223513,20
745226545,4
745228719,1
745234424,2
745246999,3
745252207,0
745252971,0
745258735,2
745260474,20
745265837,1
745270234,3
745279845,4
745288511,1
745294659,2
745298742,0
745300019,3
745301137,20
745302141,4
745303082,3
745304838,0
745305243,1
745317579,2
745328346,1
745332927,4
745338250,4
745340257,20
745341411,2
745347027,3
745351564,0
745352765,0
745355599,3
745366446,1
745369271,2
745381026,4
745384411,20
745387850,4
745388962,1
745394340,2
745398749,0
745400045,3
745402118,3
745405096,0
745412557,1
745416846,2
745420550,20
745435137,4
745436892,4
745439310,1
745440490,2
745452256,0
745453178,0
745460980,3
745462124,20
745463057,3
745464408,1
745468387,2
745480044,4
745489040,4
745489571,1
745495419,2
745500399,20
745508043,3
745510660,0
745512314,1
745515575,3
745517777,2
745531419,0
745541135,4
745543975,1
745544838,2
745546224,20
745559622,0
745560833,3
745562316,4
745562747,3
745565265,0
745565638,1
745568322,2
745570440,20
745589485,1
745593288,4
745595332,2
745595939,4
745607601,3
745611678,0
745612574,0
745612965,1
745616890,3
745617111,2
745621132,20
745638882,1
745639610,4
745641779,2
745646662,4
745649997,20
745664526,1
745668785,2
745669475,3
745670793,0
745674423,0
745675652,3
745687734,1
745693551,4
745694359,2
745695633,4
745701073,20
745719066,2
745719703,0
745720838,3
745721761,3
745725391,1
745730509,20
745741040,0
745749766,1
745753172,4
745753988,4
745754416,2
745764608,1
745768875,3
745771215,20
745772660,1
745774355,0
745775048,0
745775237,3
745777194,2
745793953,4
745796321,4
745801980,2
745810486,20
745822048,3
745823659,3
745827228,1
745828563,2
745831014,0
745848671,1
745849716,0
745850993,20
745854469,4
745855404,2
745855816,4
745871940,0
745873049,0
745873532,1
745877910,2
745882633,3
745884073,20
745884519,3
745900540,1
745905248,4
745906161,2
745906711,4
745925465,1
745929538,2
745931675,3
745934285,0
745936748,0
745937386,3
745938764,20
745948216,1
745950333,4
745954225,4
745955628,2
745961797,20
745973471,1
745977301,2
745979641,0
745982303,3
745983527,3
745985588,0
746002659,1
746003429,20
746004545,2
746006731,4
746027250,1
746027960,2
746032591,0
746033483,0
746040204,20
746041798,3
746042810,3
746049166,1
746055482,2
746060935,4
746066898,4
746073089,1
746077140,2
746081264,20
746091061,3
746092693,0
746093821,0
746096180,3
746100697,1
746101886,2
746113166,4
746114241,4
746121365,20
746125385,1
746127946,2
746141725,0
746143662,3
746145077,3
746145437,0
746149111,1
746154585,2
746159877,4
746162203,20
746168998,4
746177898,2
746187367,1
746191074,3
746193115,0
746193942,0
746196953,3
746200618,20
746209165,1
746213148,4
746214176,4
746215187,2
746225550,1
746240761,2
746242485,0
746244929,3
746246184,3
746246472,0
746247194,20
746251946,1
746259683,4
746262152,2
746267564,4
746281773,20
746286724,1
746290098,2
746301518,0
746304117,3
746305314,3
746309077,1
746314118,2
746319854,4
746320666,0
746321327,20
746333972,1
746337856,2
746341544,4
746351855,3
746352994,20
746353374,0
746353896,0
746357220,3
746359921,1
746363057,2
746373623,4
746374633,4
746387873,1
746389305,2
746391281,20
746401165,3
746402731,0
746404034,3
746405459,0
746410055,1
746414313,2
746419984,4
746427385,4
746430713,20
746433924,1
746438992,2
746452516,0
746455350,0
746460092,1
746461812,3
746462851,2
746465935,3
746471698,20
746473370,4
746474436,4
746486925,1
746489183,2
746509963,3
746512376,20
746512885,1
746513931,0
746515217,2
746516684,3
746532682,4
746534607,0
746535883,4
746537051,1
746541881,2
746551524,20
746561000,0
746562499,1
746563273,3
746564459,3
746565702,0
746573160,4
746574583,4
746575062,2
746587426,1
746591056,20
746593572,1
746600944,2
746615089,2
746616204,0
746617245,0
746620561,3
746624261,3
746633278,20
746635280,4
746636251,4
746637934,2
746646573,1
746660325,3
746661775,20
746663897,3
746667850,1
746673791,0
746675216,2
746682766,4
746687986,4
746689285,0
746695076,1
746698223,2
746702118,20
746712974,0
746714182,0
746719300,3
746719966,1
746721403,2
746723605,3
746734148,4
746734998,4
746742252,20
746747100,1
746753092,2
746768215,3
746768968,1
746773325,0
746774059,2
746775956,0
746777400,3
746781495,4
746783540,20
746787780,4
746795862,1
746799520,2
746820686,3
746822117,1
746822642,20
746823499,0
746824562,2
746825115,3
746826172,0
746841348,4
746848645,1
746849456,4
746849705,2
746861640,20
746868807,1
746872493,0
746874574,2
746875592,0
746879647,3
746884708,3
746893805,4
746895364,4
746896196,1
746899522,2
746901031,20
746919657,1
746922492,2
746927283,3
746932813,0
746935418,0
746941073,4
746942094,20
746946531,4
746947671,1
746949643,2
746950927,3
746951816,1
746975842,2
746978804,3
746979986,0
746982425,20
746984985,3
746994913,4
746995644,4
746997491,1
747000326,2
747000937,0
747020711,1
747021924,20
747027430,3
747032539,0
747033524,0
747034146,2
747035953,3
747048419,1
747050490,20
747052926,1
747053209,4
747054450,4
747057236,2
747074913,2
747087814,3
747093591,0
747094593,0
747096604,3
747098642,2
747100898,4
747102175,20
747106055,1
747106495,4
747128257,1
747131890,20
747134309,2
747138286,3
747139294,0
747144036,3
747153326,4
747154668,1
747155268,4
747157231,2
747159690,0
747171495,20
747178706,1
747181585,2
747186646,3
747192232,0
747195077,0
747196048,3
747201277,4
747206060,1
747207073,4
747209373,2
747211030,20
747228391,1
747233924,2
747239727,0
747240691,3
747244157,3
747246554,0
747252981,20
747254472,4
747255237,4
747255579,1
747257553,2
747279494,1
747281798,2
747287702,3
747291023,20
747292268,0
747294523,0
747295518,3
747309208,1
747309886,2
747311835,1
747313187,4
747314933,4
747335518,20
747337057,2
747338061,3
747343181,3
747349682,0
747353876,1
747358812,2
747362928,4
747367079,4
747368239,0
747371176,20
747380005,1
747384067,2
747400240,0
747402045,3
747404124,3
747405179,0
747406971,1
747409605,2
747411618,1
747413529,20
747414385,4
747415408,4
747435348,2
747442221,20
747448149,3
747449618,0
747452854,0
747457197,3
747457909,2
747460847,4
747466433,1
747466852,4
747481937,20
747483352,2
747488510,1
747498597,3
747499979,0
747505506,0
747506607,3
747507086,1
747509869,2
747511897,4
747512944,1
747515211,4
747522366,20
747534599,2
747558024,2
747561369,3
747564086,20
747565204,3
747565697,1
747574045,4
747575331,4
747581389,0
747588546,1
747595223,2
747600744,20
747605790,3
747612322,0
747613921,0
747615835,1
747617091,3
747617877,2
747621504,4
747626761,4
747639206,1
747644295,2
747645891,20
747658212,0
747659555,3
747664579,3
747665190,1
747667207,0
747668846,2
747672029,4
747674062,4
747684638,20
747688420,1
747696232,2
747710910,0
747713677,1
747714322,0
747715721,3
747717752,2
747719918,4
747721989,20
747726763,4
747739398,1
747742886,2
747760361,3
747763824,3
747764486,20
747766832,1
747769342,2
747770288,0
747773101,4
747774073,4
747788876,1
747789887,0
747794581,2
747801903,20
747813254,1
747818763,2
747821182,0
747825205,3
747827664,3
747828361,4
747831206,20
747839447,1
747840618,0
747842121,2
747866986,1
747868211,3
747869409,2
747870530,0
747872571,20
747873487,1
747874523,0
747876474,3
747879935,4
747888813,4
747894964,2
747910688,20
747917905,0
747919433,3
747920913,2
747924985,3
747925996,0
747927492,1
747934721,4
747935902,4
747949494,1
747954531,20
747956753,2
747966743,1
747972021,1
747977982,0
747978874,3
747979692,4
747980485,2
747987111,4
747991331,20
747994332,2
748000877,0
748003242,3
748020159,2
748025238,1
748026361,3
748030176,0
748031879,20
748033121,4
748033963,0
748034231,4
748036807,3
748049795,1
748054736,2
748071240,20
748073647,1
748078868,0
748079999,2
748080713,3
748082254,4
748083474,3
748085935,0
748087633,4
748100252,1
748101264,2
748111954,20
748127320,3
748128641,1
748129651,0
748130367,2
748133355,4
748135310,0
748136068,4
748136947,3
748148695,1
748151084,20
748155070,2
748177185,1
748178013,2
748180167,3
748183650,3
748188900,0
748191745,20
748193810,4
748195339,0
748195778,4
748200856,1
748201505,2
748221488,20
748230180,1
748230842,2
748231976,1
748239744,0
748241003,4
748243601,3
748246592,0
748247941,4
748254439,2
748272191,20
748274271,1
748277040,2
748286819,3
748289065,0
748293611,0
748296374,4
748297255,4
748299749,1
748300944,20
748305473,2
748326643,1
748328496,2
748332287,1
748338685,3
748341948,4
748343326,20
748344201,3
748347817,4
748351180,0
748355577,2
748372983,0
748378037,2
748382096,20
748387193,3
748389059,1
748397859,3
748400013,0
748401215,4
748402136,2
748408223,1
748408683,4
748420684,0
748422399,20
748429073,2
748434028,1
748440414,3
748444112,3
748450569,0
748453319,4
748454328,0
748454981,2
748455367,4
748458943,1
748461446,20
748477634,2
748487059,1
748499613,3
748500887,4
748501884,20
748507312,3
